"task","family","supported","reason","nodeBudget","operatorSet","binaryBudgetUsed","protectedCount","recognizedFeatures"
"increasingNumVariables/0055.trace","increasingNumVariables","false","BINARY_TEMPORAL_UNTIL_REQUIRED","264","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_010-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_025-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_050-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_100-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_200-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_01-nw_400-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","3","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_010-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_025-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_050-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_100-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_200-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_02-nw_400-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_010-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_025-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_050-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_06-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_06-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_06-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_10-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_10-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_10-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_14-0.type-0.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_14-0.type-1-2.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
"ltlsketch/f_03-nw_100-ml_14-0.type-all.trace","ltlsketch","false","BINARY_TEMPORAL_UNTIL_REQUIRED","6","Neg;X;F;G;And;Or;Imply;Until","2","",""
